"Time_ms","Description"
224549,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 2 GAMBLE RIGHT BET: 1, ROUND 24"
225695,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 24"
225695,"HOLD ... 2 secs - fixed choice duration, ROUND 24"
225695,"KEYPRESS: 2, OPTION: 2, ROUND 24"
227696,"HOLD ... 1 secs - fixed outcome duration, ROUND 24"
227696,"SHOW: Results - reward: 5, CHOICE: sure bet"
228697,"CLEAR SCREEN , ROUND 24"
228703,"HOLD ... 3 secs - variable inter-trial delay, ROUND 25"
228703,"SHOW: inter-trial interval"
231703,"HOLD ... 3 secs - variable presentation duration, ROUND 25"
231703,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 6 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 25"
232975,"KEYPRESS: 2, OPTION: 2, ROUND 25"
232976,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 25"
232976,"HOLD ... 2 secs - fixed choice duration, ROUND 25"
234978,"HOLD ... 1 secs - fixed outcome duration, ROUND 25"
234978,"SHOW: Results - reward: 6, CHOICE: sure bet"
235980,"CLEAR SCREEN , ROUND 25"
235986,"HOLD ... 6 secs - variable inter-trial delay, ROUND 26"
235986,"SHOW: inter-trial interval"
241987,"HOLD ... 6 secs - variable presentation duration, ROUND 26"
241987,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 5, ROUND 26"
243338,"KEYPRESS: 2, OPTION: 2, ROUND 26"
243339,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 26"
243339,"HOLD ... 2 secs - fixed choice duration, ROUND 26"
245339,"HOLD ... 1 secs - fixed outcome duration, ROUND 26"
245339,"SHOW: Results - reward: 5, CHOICE: sure bet"
246340,"CLEAR SCREEN , ROUND 26"
246346,"HOLD ... 2 secs - variable inter-trial delay, ROUND 27"
246346,"SHOW: inter-trial interval"
248347,"HOLD ... 10 secs - variable presentation duration, ROUND 27"
248347,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 1, ROUND 27"
250080,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 27"
250080,"HOLD ... 2 secs - fixed choice duration, ROUND 27"
250080,"KEYPRESS: 1, OPTION: 1, ROUND 27"
252082,"HOLD ... 1 secs - fixed outcome duration, ROUND 27"
252082,"SHOW: Results - reward: 3, CHOICE: sure bet"
253083,"CLEAR SCREEN , ROUND 27"
253090,"HOLD ... 2 secs - variable inter-trial delay, ROUND 28"
253090,"SHOW: inter-trial interval"
